Serial Number:20638359 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","EOF"
2020-07-08 13:07:30,18.76,22.89,-2.85, 
2020-07-08 13:08:30,18.62,23.21,-2.78, 
2020-07-08 13:09:30,18.54,21.51,-3.86, 
2020-07-08 13:10:30,18.47,20.64,-4.48, 
2020-07-08 13:11:30,18.42,22.75,-3.22, 
2020-07-08 13:12:30,18.47,22.57,-3.29, 
2020-07-08 13:13:30,18.47,20.46,-4.59, 
2020-07-08 13:14:30,18.51,21.88,-3.66, 
2020-07-08 13:15:30,18.44,24.14,-2.40, 
2020-07-08 13:16:30,18.38,19.68,-5.18, 
2020-07-08 13:17:30,18.34,24.31,-2.39, 
2020-07-08 13:18:30,18.34,25.83,-1.58, 
2020-07-08 13:19:30,18.39,25.83,-1.53, 
2020-07-08 13:20:30,18.52,24.41,-2.19, 
2020-07-08 13:21:30,18.58,20.58,-4.42, 
2020-07-08 13:22:30,18.58,25.24,-1.68, 
2020-07-08 13:23:30,18.57,23.82,-2.47, 
2020-07-08 13:24:30,18.53,23.25,-2.84, 
2020-07-08 13:25:30,18.48,22.80,-3.14, 
2020-07-08 13:26:30,18.40,23.28,-2.93, 
2020-07-08 13:27:30,18.22,22.10,-3.77, 
2020-07-08 13:28:30,18.12,23.23,-3.19, 
2020-07-08 13:29:30,18.08,23.71,-2.95, 
2020-07-08 13:30:30,18.17,26.36,-1.45, 
2020-07-08 13:31:30,18.26,30.62,0.69, 
2020-07-08 13:32:30,18.46,22.55,-3.31, 
2020-07-08 13:33:30,18.62,24.88,-1.85, 
2020-07-08 13:34:30,18.81,26.06,-1.05, 
2020-07-08 13:35:30,19.00,26.00,-0.92, 
2020-07-08 13:36:30,19.14,23.09,-2.42, 
2020-07-08 13:37:30,19.13,24.17,-1.80, 
2020-07-08 13:38:30,19.13,22.64,-2.69, 
2020-07-08 13:39:30,19.11,24.77,-1.49, 
2020-07-08 13:40:30,19.14,29.84,1.10, 
2020-07-08 13:41:30,19.17,23.69,-2.04, 
2020-07-08 13:42:30,19.18,23.51,-2.13, 
2020-07-08 13:43:30,19.26,24.74,-1.38, 
2020-07-08 13:44:30,19.30,30.47,1.53, 
2020-07-08 13:45:30,19.32,21.50,-3.22, 
2020-07-08 13:46:30,19.25,28.56,0.58, 
2020-07-08 13:47:30,19.20,22.50,-2.72, 
2020-07-08 13:48:30,19.15,23.16,-2.37, 
2020-07-08 13:49:30,19.12,23.40,-2.25, 
2020-07-08 13:50:30,19.16,25.84,-0.87, 
2020-07-08 13:51:30,19.18,26.47,-0.52, 
2020-07-08 13:52:30,19.38,25.56,-0.84, 
2020-07-08 13:53:30,19.56,25.16,-0.89, 
2020-07-08 13:54:30,19.69,26.82,0.09, 
2020-07-08 13:55:30,19.72,25.13,-0.77, 
2020-07-08 13:56:30,19.71,26.30,-0.16, 
2020-07-08 13:57:30,19.61,23.27,-1.91, 
2020-07-08 13:58:30,19.56,27.45,0.30, 
2020-07-08 13:59:30,19.59,22.44,-2.42, 
2020-07-08 14:00:30,19.62,23.28,-1.89, 
2020-07-08 14:01:30,19.66,24.82,-1.00, 
2020-07-08 14:02:30,19.65,31.26,2.18, 
2020-07-08 14:03:30,19.72,28.58,1.00, 
2020-07-08 14:04:30,19.77,21.61,-2.77, 
2020-07-08 14:05:30,19.90,23.00,-1.82, 
2020-07-08 14:06:30,19.98,22.78,-1.89, 
2020-07-08 14:07:30,20.10,25.27,-0.38, 
2020-07-08 14:08:30,20.15,28.47,1.31, 
2020-07-08 14:09:30,20.17,24.09,-0.97, 
2020-07-08 14:10:30,20.16,22.65,-1.82, 
2020-07-08 14:11:30,20.17,23.15,-1.51, 
2020-07-08 14:12:30,20.20,26.48,0.36, 
2020-07-08 14:13:30,20.18,27.75,0.99, 
2020-07-08 14:14:30,20.14,22.26,-2.07, 
2020-07-08 14:15:30,19.99,24.02,-1.16, 
2020-07-08 14:16:30,19.85,25.22,-0.61, 
2020-07-08 14:17:30,19.76,27.47,0.49, 
2020-07-08 14:18:30,19.83,21.83,-2.59, 
2020-07-08 14:19:30,19.91,25.41,-0.46, 
2020-07-08 14:20:30,20.04,28.64,1.30, 
2020-07-08 14:21:30,20.06,23.34,-1.49, 
2020-07-08 14:22:30,20.12,24.93,-0.55, 
2020-07-08 14:23:30,20.11,24.40,-0.85, 
2020-07-08 14:24:30,20.10,25.28,-0.37, 
2020-07-08 14:25:30,20.09,24.14,-1.01, 
2020-07-08 14:26:30,20.05,28.22,1.11, 
2020-07-08 14:27:30,19.99,26.87,0.37, 
2020-07-08 14:28:30,20.05,22.79,-1.82, 
2020-07-08 14:29:30,20.02,24.00,-1.15, 
2020-07-08 14:30:30,19.83,24.02,-1.30, 
2020-07-08 14:31:30,19.75,27.41,0.45, 
2020-07-08 14:32:30,19.72,24.67,-1.03, 
2020-07-08 14:33:30,19.73,24.97,-0.85, 
2020-07-08 14:34:30,19.80,22.14,-2.43, 
2020-07-08 14:35:30,19.85,25.73,-0.34, 
2020-07-08 14:36:30,19.83,27.74,0.68, 
2020-07-08 14:37:30,19.89,27.45,0.59, 
2020-07-08 14:38:30,19.98,26.58,0.22, 
2020-07-08 14:39:30,20.07,24.41,-0.87, 
2020-07-08 14:40:30,20.05,26.41,0.19, 
2020-07-08 14:41:30,20.15,25.96,0.04, 
2020-07-08 14:42:30,20.18,24.16,-0.92, 
2020-07-08 14:43:30,20.18,28.51,1.36, 
2020-07-08 14:44:30,20.18,24.99,-0.46, 
2020-07-08 14:45:30,20.22,26.07,0.16, 
2020-07-08 14:46:30,20.29,25.62,-0.03, 
2020-07-08 14:47:30,20.40,23.96,-0.85, 
2020-07-08 14:48:30,20.50,27.49,1.13, 
2020-07-08 14:49:30,20.58,27.17,1.03, 
2020-07-08 14:50:30,20.64,28.27,1.64, 
2020-07-08 14:51:30,20.73,23.09,-1.08, 
2020-07-08 14:52:30,20.79,24.00,-0.50, 
2020-07-08 14:53:30,20.81,21.18,-2.18, 
2020-07-08 14:54:30,20.79,23.91,-0.55, 
2020-07-08 14:55:30,20.80,27.38,1.33, 
2020-07-08 14:56:30,20.88,25.34,0.32, 
2020-07-08 14:57:30,20.91,25.96,0.69, 
2020-07-08 14:58:30,20.93,22.26,-1.41, 
2020-07-08 14:59:30,20.83,28.84,2.08, 
2020-07-08 15:00:30,20.83,28.34,1.83, 
2020-07-08 15:01:30,20.75,26.60,0.88, 
2020-07-08 15:02:30,20.79,26.74,1.00, 
2020-07-08 15:03:30,20.83,25.43,0.33, 
2020-07-08 15:04:30,20.96,25.47,0.47, 
2020-07-08 15:05:30,20.99,26.13,0.84, 
2020-07-08 15:06:30,21.04,25.90,0.76, 
2020-07-08 15:07:30,21.17,25.15,0.46, 
2020-07-08 15:08:30,21.17,30.15,3.00, 
2020-07-08 15:09:30,21.23,25.41,0.66, 
2020-07-08 15:10:30,21.30,28.68,2.41, 
2020-07-08 15:11:30,21.32,24.71,0.35, 
2020-07-08 15:12:30,21.38,23.62,-0.22, 
2020-07-08 15:13:30,21.37,24.15,0.08, 
2020-07-08 15:14:30,21.46,25.58,0.95, 
2020-07-08 15:15:30,21.52,24.77,0.55, 
2020-07-08 15:16:30,21.47,23.44,-0.25, 
2020-07-08 15:17:30,21.39,25.49,0.84, 
2020-07-08 15:18:30,21.31,24.70,0.33, 
2020-07-08 15:19:30,21.27,30.39,3.19, 
2020-07-08 15:20:30,21.30,27.53,1.83, 
2020-07-08 15:21:30,21.38,22.20,-1.07, 
2020-07-08 15:22:30,21.37,25.21,0.67, 
2020-07-08 15:23:30,21.35,26.19,1.18, 
2020-07-08 15:24:30,21.37,27.77,2.02, 
2020-07-08 15:25:30,21.49,29.21,2.83, 
2020-07-08 15:26:30,21.62,31.12,3.84, 
2020-07-08 15:27:30,21.75,30.54,3.68, 
2020-07-08 15:28:30,21.92,25.42,1.25, 
2020-07-08 15:29:30,22.02,24.91,1.05, 
2020-07-08 15:30:30,22.07,26.37,1.89, 
2020-07-08 15:31:30,22.05,28.44,2.93, 
2020-07-08 15:32:30,22.11,28.85,3.19, 
2020-07-08 15:33:30,22.27,23.35,0.37, 
2020-07-08 15:34:30,22.40,26.25,2.11, 
2020-07-08 15:35:30,22.43,26.06,2.03, 
2020-07-08 15:36:30,22.42,25.53,1.73, 
2020-07-08 15:37:30,22.44,30.05,4.06, 
2020-07-08 15:38:30,22.49,27.32,2.74, 
2020-07-08 15:39:30,22.52,27.64,2.93, 
2020-07-08 15:40:30,22.56,26.12,2.17, 
2020-07-08 15:41:30,22.58,24.77,1.45, 
2020-07-08 15:42:30,22.50,23.98,0.93, 
2020-07-08 15:43:30,22.42,26.40,2.21, 
2020-07-08 15:44:30,22.39,25.52,1.71, 
2020-07-08 15:45:30,22.24,24.97,1.27, 
2020-07-08 15:46:30,22.20,24.93,1.21, 
2020-07-08 15:47:30,22.14,24.20,0.76, 
2020-07-08 15:48:30,22.11,24.64,0.98, 
2020-07-08 15:49:30,22.10,24.69,1.00, 
2020-07-08 15:50:30,22.10,26.28,1.87, 
2020-07-08 15:51:30,22.14,23.64,0.43, 
2020-07-08 15:52:30,22.07,25.37,1.35, 
2020-07-08 15:53:30,21.96,26.31,1.77, 
2020-07-08 15:54:30,21.89,23.16,-0.07, 
2020-07-08 15:55:30,21.80,21.06,-1.44, 
2020-07-08 15:56:30,21.72,25.19,0.95, 
2020-07-08 15:57:30,21.65,22.94,-0.39, 
2020-07-08 15:58:30,21.68,28.59,2.69, 
2020-07-08 15:59:30,21.82,27.10,2.06, 
2020-07-08 16:00:30,21.97,26.89,2.08, 
2020-07-08 16:01:30,22.18,30.85,4.19, 
2020-07-08 16:02:30,22.40,24.09,0.91, 
2020-07-08 16:03:30,22.51,24.64,1.31, 
2020-07-08 16:04:30,22.55,27.99,3.14, 
2020-07-08 16:05:30,22.55,24.16,1.08, 
2020-07-08 16:06:30,22.57,27.10,2.70, 
2020-07-08 16:07:30,22.52,27.48,2.85, 
2020-07-08 16:08:30,22.48,24.28,1.08, 
2020-07-08 16:09:30,22.38,21.85,-0.46, 
2020-07-08 16:10:30,22.33,21.70,-0.59, 
2020-07-08 16:11:30,22.31,24.23,0.91, 
2020-07-08 16:12:30,22.32,23.35,0.41, 
2020-07-08 16:13:30,22.33,22.50,-0.10, 
2020-07-08 16:14:30,22.39,23.74,0.70, 
2020-07-08 16:15:30,22.47,25.06,1.51, 
2020-07-08 16:16:30,22.57,24.96,1.55, 
2020-07-08 16:17:30,22.58,26.13,2.20, 
2020-07-08 16:18:30,22.56,23.11,0.47, 
2020-07-08 16:19:30,22.67,29.32,3.90, 
2020-07-08 16:20:30,22.81,28.30,3.51, 
2020-07-08 16:21:30,22.87,26.90,2.85, 
2020-07-08 16:22:30,22.81,23.77,1.07, 
2020-07-08 16:23:30,22.64,26.32,2.35, 
2020-07-08 16:24:30,22.42,28.11,3.09, 
2020-07-08 16:25:30,22.44,26.95,2.52, 
2020-07-08 16:26:30,22.50,32.08,5.04, 
2020-07-08 16:27:30,22.66,26.64,2.54, 
2020-07-08 16:28:30,22.71,28.66,3.61, 
2020-07-08 16:29:30,22.87,24.11,1.32, 
2020-07-08 16:30:30,22.86,26.53,2.65, 
2020-07-08 16:31:30,22.93,29.91,4.40, 
2020-07-08 16:32:30,23.00,25.44,2.18, 
2020-07-08 16:33:30,23.07,28.60,3.89, 
2020-07-08 16:34:30,23.26,29.61,4.55, 
2020-07-08 16:35:30,23.34,24.78,2.09, 
2020-07-08 16:36:30,23.40,25.99,2.82, 
2020-07-08 16:37:30,23.55,26.17,3.04, 
2020-07-08 16:38:30,23.64,26.52,3.30, 
2020-07-08 16:39:30,23.69,28.04,4.14, 
2020-07-08 16:40:30,23.80,26.77,3.57, 
2020-07-08 16:41:30,23.86,25.79,3.10, 
2020-07-08 16:42:30,23.90,26.07,3.29, 
2020-07-08 16:43:30,24.00,28.11,4.44, 
2020-07-08 16:44:30,23.91,22.26,1.08, 
2020-07-08 16:45:30,23.59,24.01,1.87, 
2020-07-08 16:46:30,23.30,24.55,1.93, 
2020-07-08 16:47:30,23.12,24.82,1.94, 
2020-07-08 16:48:30,23.07,26.18,2.63, 
2020-07-08 16:49:30,23.02,24.92,1.91, 
2020-07-08 16:50:30,23.08,28.16,3.68, 
2020-07-08 16:51:30,23.15,25.67,2.43, 
2020-07-08 16:52:30,23.08,21.41,-0.16, 
2020-07-08 16:53:30,22.90,23.68,1.09, 
2020-07-08 16:54:30,22.77,26.14,2.36, 
2020-07-08 16:55:30,22.79,23.28,0.76, 
2020-07-08 16:56:30,22.81,23.32,0.80, 
2020-07-08 16:57:30,22.78,22.62,0.36, 
2020-07-08 16:58:30,22.69,21.41,-0.47, 
2020-07-08 16:59:30,22.48,22.62,0.10, 
2020-07-08 17:00:30,22.21,21.91,-0.56, 
2020-07-08 17:01:30,22.01,24.83,1.00, 
2020-07-08 17:02:30,22.04,23.20,0.08, 
2020-07-08 17:03:30,22.04,23.92,0.51, 
2020-07-08 17:04:30,22.04,24.14,0.63, 
2020-07-08 17:05:30,22.06,24.04,0.59, 
2020-07-08 17:06:30,22.10,26.20,1.83, 
2020-07-08 17:07:30,22.17,25.22,1.35, 
2020-07-08 17:08:30,22.05,25.99,1.67, 
2020-07-08 17:09:30,21.83,23.90,0.32, 
2020-07-08 17:10:30,21.54,26.25,1.38, 
2020-07-08 17:11:30,21.34,27.57,1.89, 
2020-07-08 17:12:30,21.28,27.92,2.01, 
2020-07-08 17:13:30,21.32,23.41,-0.40, 
2020-07-08 17:14:30,21.44,26.08,1.20, 
2020-07-08 17:15:30,21.60,26.84,1.73, 
2020-07-08 17:16:30,21.81,24.54,0.67, 
2020-07-08 17:17:30,22.08,24.14,0.67, 
2020-07-08 17:18:30,22.25,28.22,3.00, 
2020-07-08 17:19:30,22.38,23.99,0.84, 
2020-07-08 17:20:30,22.33,23.78,0.67, 
2020-07-08 17:21:30,22.09,22.42,-0.34, 
2020-07-08 17:22:30,21.72,22.36,-0.69, 
2020-07-08 17:23:30,21.32,25.31,0.68, 
2020-07-08 17:24:30,20.88,25.22,0.26, 
2020-07-08 17:25:30,20.51,26.83,0.80, 
2020-07-08 17:26:30,20.40,27.97,1.28, 
2020-07-08 17:27:30,20.34,24.93,-0.36, 
2020-07-08 17:28:30,20.45,27.46,1.07, 
2020-07-08 17:29:30,20.65,28.84,1.93, 
2020-07-08 17:30:30,20.99,28.20,1.90, 
2020-07-08 17:31:30,21.29,30.02,3.04, 
2020-07-08 17:32:30,21.57,25.75,1.13, 
2020-07-08 17:33:30,21.85,25.43,1.20, 
2020-07-08 17:34:30,22.13,27.02,2.28, 
2020-07-08 17:35:30,22.18,26.35,1.97, 
2020-07-08 17:36:30,22.07,23.00,-0.01, 
2020-07-08 17:37:30,21.85,24.93,0.93, 
2020-07-08 17:38:30,21.49,24.77,0.52, 
2020-07-08 17:39:30,21.13,24.46,0.04, 
2020-07-08 17:40:30,20.72,23.74,-0.71, 
2020-07-08 17:41:30,20.45,27.80,1.24, 
2020-07-08 17:42:30,20.47,26.63,0.66, 
2020-07-08 17:43:30,20.62,27.19,1.08, 
2020-07-08 17:44:30,20.69,23.17,-1.07, 
2020-07-08 17:45:30,20.47,24.17,-0.67, 
2020-07-08 17:46:30,20.21,24.66,-0.61, 
2020-07-08 17:47:30,20.07,26.41,0.21, 
2020-07-08 17:48:30,20.02,26.92,0.43, 
2020-07-08 17:49:30,19.88,24.79,-0.82, 
2020-07-08 17:50:30,19.72,30.41,1.86, 
2020-07-08 17:51:30,19.66,24.25,-1.31, 
2020-07-08 17:52:30,19.44,26.63,-0.22, 
2020-07-08 17:53:30,19.06,24.98,-1.42, 
2020-07-08 17:54:30,18.67,26.84,-0.77, 
2020-07-08 17:55:30,18.47,27.26,-0.73, 
2020-07-08 17:56:30,18.25,29.46,0.15, 
2020-07-08 17:57:30,18.17,28.84,-0.22, 
2020-07-08 17:58:30,18.28,26.23,-1.41, 
2020-07-08 17:59:30,18.50,29.21,0.25, 
2020-07-08 18:00:30,18.87,32.57,2.08, 
2020-07-08 18:01:30,19.32,28.71,0.72, 
2020-07-08 18:02:30,19.71,30.27,1.79, 
2020-07-08 18:03:30,20.02,26.38,0.15, 
2020-07-08 18:04:30,20.35,28.05,1.28, 
2020-07-08 18:05:30,20.61,25.40,0.13, 
2020-07-08 18:06:30,20.80,24.19,-0.38, 
2020-07-08 18:07:30,21.06,27.98,1.86, 
2020-07-08 18:08:30,21.37,25.75,0.96, 
2020-07-08 18:09:30,21.68,22.65,-0.54, 
2020-07-08 18:10:30,22.08,26.16,1.79, 
2020-07-08 18:11:30,22.32,23.91,0.73, 
2020-07-08 18:12:30,22.57,23.42,0.66, 
2020-07-08 18:13:30,22.69,26.74,2.61, 
2020-07-08 18:14:30,22.81,23.69,1.02, 
2020-07-08 18:15:30,22.82,24.33,1.40, 
2020-07-08 18:16:30,22.81,27.53,3.12, 
2020-07-08 18:17:30,22.81,25.38,1.98, 
2020-07-08 18:18:30,22.82,25.97,2.32, 
2020-07-08 18:19:30,22.84,23.59,0.99, 
2020-07-08 18:20:30,22.77,22.89,0.51, 
2020-07-08 18:21:30,22.68,22.40,0.14, 
2020-07-08 18:22:30,22.58,24.43,1.26, 
2020-07-08 18:23:30,22.48,24.30,1.09, 
2020-07-08 18:24:30,22.43,23.68,0.70, 
2020-07-08 18:25:30,22.49,20.70,-1.10, 
2020-07-08 18:26:30,22.53,24.34,1.16, 
2020-07-08 18:27:30,22.55,23.04,0.42, 
2020-07-08 18:28:30,22.63,24.57,1.38, 
2020-07-08 18:29:30,22.73,24.34,1.33, 
2020-07-08 18:30:30,22.79,22.57,0.33, 
2020-07-08 18:31:30,22.88,23.98,1.25, 
2020-07-08 18:32:30,23.01,22.41,0.43, 
2020-07-08 18:33:30,23.14,22.42,0.54, 
2020-07-08 18:34:30,23.24,24.22,1.69, 
2020-07-08 18:35:30,23.36,23.12,1.14, 
2020-07-08 18:36:30,23.45,23.31,1.33, 
2020-07-08 18:37:30,23.30,24.17,1.71, 
2020-07-08 18:38:30,23.07,19.65,-1.34, 
2020-07-08 18:39:30,22.84,19.24,-1.81, 
2020-07-08 18:40:30,22.58,20.23,-1.34, 
2020-07-08 18:41:30,22.37,18.93,-2.41, 
2020-07-08 18:42:30,22.20,19.40,-2.22, 
2020-07-08 18:43:30,22.07,21.78,-0.76, 
2020-07-08 18:44:30,22.02,20.48,-1.64, 
2020-07-08 18:45:30,22.08,23.07,0.04, 
2020-07-08 18:46:30,22.20,20.51,-1.47, 
2020-07-08 18:47:30,22.24,22.46,-0.19, 
2020-07-08 18:48:30,22.29,24.08,0.81, 
2020-07-08 18:49:30,22.44,23.09,0.36, 
2020-07-08 18:50:30,22.61,23.22,0.57, 
2020-07-08 18:51:30,22.65,25.93,2.15, 
2020-07-08 18:52:30,22.70,22.88,0.45, 
2020-07-08 18:53:30,22.71,22.65,0.32, 
2020-07-08 18:54:30,22.52,23.11,0.43, 
2020-07-08 18:55:30,22.33,22.64,-0.01, 
2020-07-08 18:56:30,22.31,23.46,0.46, 
2020-07-08 18:57:30,22.25,23.22,0.28, 
2020-07-08 18:58:30,22.19,23.54,0.41, 
2020-07-08 18:59:30,22.21,23.58,0.45, 
2020-07-08 19:00:30,22.32,22.18,-0.30, 
2020-07-08 19:01:30,22.48,21.58,-0.55, 
2020-07-08 19:02:30,22.66,22.75,0.33, 
2020-07-08 19:03:30,22.79,25.91,2.25, 
2020-07-08 19:04:30,23.00,22.19,0.28, 
2020-07-08 19:05:30,23.02,23.66,1.19, 
2020-07-08 19:06:30,23.03,21.85,0.09, 
2020-07-08 19:07:30,22.99,22.10,0.21, 
2020-07-08 19:08:30,23.03,20.76,-0.61, 
2020-07-08 19:09:30,23.02,19.03,-1.81, 
2020-07-08 19:10:30,22.99,21.47,-0.18, 
2020-07-08 19:11:30,22.92,20.11,-1.15, 
2020-07-08 19:12:30,22.91,20.39,-0.97, 
2020-07-08 19:13:30,22.92,19.46,-1.59, 
2020-07-08 19:14:30,22.90,22.74,0.53, 
2020-07-08 19:15:30,22.85,19.88,-1.35, 
2020-07-08 19:16:30,22.81,22.87,0.54, 
2020-07-08 19:17:30,22.91,23.03,0.71, 
2020-07-08 19:18:30,22.93,18.96,-1.93, 
2020-07-08 19:19:30,22.84,22.14,0.11, 
2020-07-08 19:20:30,22.82,19.22,-1.84, 
2020-07-08 19:21:30,22.82,17.94,-2.77, 
2020-07-08 19:22:30,22.80,22.54,0.32, 
2020-07-08 19:23:30,22.78,19.75,-1.50, 
2020-07-08 19:24:30,22.71,21.79,-0.22, 
2020-07-08 19:25:30,22.62,22.95,0.42, 
2020-07-08 19:26:30,22.61,18.50,-2.53, 
2020-07-08 19:27:30,22.73,23.39,0.78, 
2020-07-08 19:28:30,22.79,22.85,0.50, 
2020-07-08 19:29:30,22.81,20.24,-1.14, 
2020-07-08 19:30:30,22.69,24.76,1.54, 
2020-07-08 19:31:30,22.75,22.03,-0.03, 
2020-07-08 19:32:30,22.75,21.38,-0.45, 
2020-07-08 19:33:30,22.73,20.28,-1.18, 
2020-07-08 19:34:30,22.69,18.99,-2.10, 
2020-07-08 19:35:30,22.66,22.66,0.28, 
2020-07-08 19:36:30,22.54,22.28,-0.05, 
2020-07-08 19:37:30,22.56,19.47,-1.87, 
2020-07-08 19:38:30,22.50,20.30,-1.36, 
2020-07-08 19:39:30,22.46,22.72,0.15, 
2020-07-08 19:40:30,22.46,24.57,1.23, 
2020-07-08 19:41:30,22.48,21.56,-0.55, 
2020-07-08 19:42:30,22.50,26.14,2.13, 
2020-07-08 19:43:30,22.51,20.61,-1.14, 
2020-07-08 19:44:30,22.42,19.87,-1.71, 
2020-07-08 19:45:30,22.39,24.19,0.96, 
2020-07-08 19:46:30,22.39,21.82,-0.46, 
2020-07-08 19:47:30,22.41,20.42,-1.35, 
2020-07-08 19:48:30,22.34,23.56,0.55, 
2020-07-08 19:49:30,22.34,24.55,1.12, 
2020-07-08 19:50:30,22.31,22.78,0.05, 
2020-07-08 19:51:30,22.04,21.15,-1.18, 
2020-07-08 19:52:30,21.55,20.23,-2.19, 
2020-07-08 19:53:30,21.21,22.72,-0.89, 
2020-07-08 19:54:30,21.01,19.63,-3.04, 
2020-07-08 19:55:30,20.91,23.19,-0.87, 
2020-07-08 19:56:30,20.93,24.11,-0.32, 
2020-07-08 19:57:30,20.98,22.01,-1.52, 
2020-07-08 19:58:30,21.13,24.57,0.11, 
2020-07-08 19:59:30,21.25,23.23,-0.56, 
2020-07-08 20:00:30,21.35,21.57,-1.49, 
2020-07-08 20:01:30,21.37,18.81,-3.32, 
2020-07-08 20:02:30,21.42,21.37,-1.56, 
2020-07-08 20:03:30,21.50,24.96,0.64, 
2020-07-08 20:04:30,21.64,23.90,0.16, 
2020-07-08 20:05:30,21.87,24.79,0.86, 
2020-07-08 20:06:30,21.98,20.29,-1.79, 
2020-07-08 20:07:30,22.07,19.97,-1.94, 
2020-07-08 20:08:30,22.10,24.79,1.06, 
2020-07-08 20:09:30,22.14,23.70,0.47, 
2020-07-08 20:10:30,22.20,20.68,-1.35, 
2020-07-08 20:11:30,22.16,17.94,-3.31, 
2020-07-08 20:12:30,22.16,20.71,-1.37, 
2020-07-08 20:13:30,22.09,21.84,-0.70, 
2020-07-08 20:14:30,21.98,20.64,-1.56, 
2020-07-08 20:15:30,21.82,18.91,-2.87, 
2020-07-08 20:16:30,21.54,20.94,-1.73, 
2020-07-08 20:17:30,21.39,18.18,-3.75, 
2020-07-08 20:18:30,21.28,19.11,-3.18, 
2020-07-08 20:19:30,21.16,22.32,-1.18, 
2020-07-08 20:20:30,21.15,19.10,-3.29, 
2020-07-08 20:21:30,21.09,19.31,-3.19, 
2020-07-08 20:22:30,21.00,19.45,-3.17, 
2020-07-08 20:23:30,20.91,19.29,-3.36, 
2020-07-08 20:24:30,20.80,21.59,-1.93, 
2020-07-08 20:25:30,20.79,21.02,-2.30, 
2020-07-08 20:26:30,20.73,21.65,-1.95, 
2020-07-08 20:27:30,20.65,20.94,-2.46, 
2020-07-08 20:28:30,20.53,21.44,-2.26, 
2020-07-08 20:29:30,20.45,19.56,-3.55, 
2020-07-08 20:30:30,20.42,21.91,-2.05, 
2020-07-08 20:31:30,20.42,20.76,-2.78, 
2020-07-08 20:32:30,20.46,20.95,-2.62, 
2020-07-08 20:33:30,20.49,23.33,-1.14, 
2020-07-08 20:34:30,20.56,22.99,-1.28, 
2020-07-08 20:35:30,20.62,19.35,-3.55, 
2020-07-08 20:36:30,20.59,21.44,-2.20, 
2020-07-08 20:37:30,20.56,21.98,-1.89, 
2020-07-08 20:38:30,20.55,19.35,-3.62, 
2020-07-08 20:39:30,20.64,24.10,-0.57, 
2020-07-08 20:40:30,20.68,21.39,-2.16, 
2020-07-08 20:41:30,20.66,20.54,-2.72, 
2020-07-08 20:42:30,20.60,20.55,-2.76, 
2020-07-08 20:43:30,20.56,19.63,-3.42, 
2020-07-08 20:44:30,20.44,19.86,-3.36, 
2020-07-08 20:45:30,20.34,24.15,-0.79, 
2020-07-08 20:46:30,20.20,21.34,-2.59, 
2020-07-08 20:47:30,20.10,20.67,-3.10, 
2020-07-08 20:48:30,19.98,20.19,-3.52, 
2020-07-08 20:49:30,19.79,21.46,-2.86, 
2020-07-08 20:50:30,19.65,22.47,-2.35, 
2020-07-08 20:51:30,19.55,21.89,-2.79, 
2020-07-08 20:52:30,19.44,21.28,-3.26, 
2020-07-08 20:53:30,19.36,22.02,-2.87, 
2020-07-08 20:54:30,19.32,22.22,-2.78, 
2020-07-08 20:55:30,19.25,21.00,-3.60, 
2020-07-08 20:56:30,19.09,21.72,-3.28, 
2020-07-08 20:57:30,19.04,23.32,-2.36, 
2020-07-08 20:58:30,19.03,24.36,-1.78, 
2020-07-08 20:59:30,19.14,23.51,-2.17, 
2020-07-08 21:00:30,19.31,22.81,-2.44, 
2020-07-08 21:01:30,19.38,22.66,-2.47, 
2020-07-08 21:02:30,19.50,22.65,-2.38, 
2020-07-08 21:03:30,19.53,21.65,-2.95, 
2020-07-08 21:04:30,19.46,21.68,-2.99, 
2020-07-08 21:05:30,19.23,22.90,-2.45, 
2020-07-08 21:06:30,19.07,21.72,-3.30, 
2020-07-08 21:07:30,18.82,22.29,-3.16, 
2020-07-08 21:08:30,18.69,21.39,-3.81, 
2020-07-08 21:09:30,18.59,21.95,-3.55, 
2020-07-08 21:10:30,18.56,21.33,-3.96, 
2020-07-08 21:11:30,18.49,22.46,-3.33, 
2020-07-08 21:12:30,18.38,23.24,-2.96, 
2020-07-08 21:13:30,18.32,22.27,-3.59, 
2020-07-08 21:14:30,18.29,23.48,-2.90, 
2020-07-08 21:15:30,18.35,23.53,-2.82, 
2020-07-08 21:16:30,18.46,22.94,-3.08, 
2020-07-08 21:17:30,18.39,22.84,-3.19, 
2020-07-08 21:18:30,18.40,22.97,-3.11, 
2020-07-08 21:19:30,18.42,20.89,-4.35, 
2020-07-08 21:20:30,18.41,20.68,-4.49, 
2020-07-08 21:21:30,18.36,20.92,-4.39, 
2020-07-08 21:22:30,18.35,21.54,-4.01, 
2020-07-08 21:23:30,18.33,21.35,-4.15, 
2020-07-08 21:24:30,18.25,21.64,-4.03, 
2020-07-08 21:25:30,18.25,23.83,-2.74, 
2020-07-08 21:26:30,18.24,22.48,-3.53, 
2020-07-08 21:27:30,18.33,20.66,-4.58, 
2020-07-08 21:28:30,18.26,22.29,-3.62, 
2020-07-08 21:29:30,18.21,22.84,-3.35, 
2020-07-08 21:30:30,18.17,21.68,-4.07, 
2020-07-08 21:31:30,18.17,24.32,-2.54, 
2020-07-08 21:32:30,18.18,21.82,-3.98, 
2020-07-08 21:33:30,18.11,23.00,-3.33, 
